summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,43-9011,Computer Operators,220,210,-10,-4.5,0,0,0,34230,29560,25170,38760,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9021,Data Entry Keyers,570,530,-40,-7,10,0,10,28160,27860,19520,32490,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9022,Word Processors and Typists,1170,1100,-70,-6,10,0,10,35560,34770,27240,39720,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9031,Desktop Publishers,50,50,0,0,0,0,0,41950,40440,29420,48210,Associate's degree,None,Short-term on-the-job training
4,43-9041,Insurance Claims and Policy Processing Clerks,820,780,-40,-4.9,20,0,20,35820,33980,27090,40180,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",170,170,0,0,0,0,0,31170,30490,25440,34040,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9061,"Office Clerks, General",7280,7300,20,0.3,160,10,150,28110,27410,18560,32890,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9071,"Office Machine Operators, Except Computer",170,160,-10,-5.9,0,0,0,26940,23250,18460,31190,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9111,Statistical Assistants,90,90,0,0,0,0,0,48060,47970,41020,51570,Bachelor's degree,None,None
4,43-9199,"Office and Administrative Support Workers, All Other",500,510,10,2,10,0,10,37370,36360,22550,44790,High school diploma or equivalent,None,Short-term on-the-job training
2,45-0000,"Farming, Fishing, and Forestry Occupations",1990,2060,70,3.5,100,40,60,36380,31180,19630,44750, , , 
3,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",60,60,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",60,60,0,0,0,0,0,52970,52580,36160,61370,High school diploma or equivalent,Less than 5 years,None
3,45-2000,Agricultural Workers,1770,1840,70,4,80,30,50,n/a,n/a,n/a,n/a, , , 
4,45-2011,Agricultural Inspectors,70,70,0,0,0,0,0,57890,57060,46900,63390,Bachelor's degree,None,Moderate-term on-the-job training
4,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",100,100,0,0,0,0,0,19950,20430,17060,21400,Less than high school,None,Short-term on-the-job training
3,45-4000,"Forest, Conservation, and Logging Workers",140,150,10,7.1,0,0,0,n/a,n/a,n/a,n/a, , , 
2,47-0000,Construction and Extraction Occupations,16920,17080,160,0.9,360,90,270,43530,40570,28270,51160, , , 
3,47-1000,Supervisors of Construction and Extraction Workers,1340,1350,10,0.7,30,10,20,n/a,n/a,n/a,n/a, , , 
4,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,1340,1350,10,0.7,30,10,20,59230,56980,42730,67470,High school diploma or equivalent,5 years or more,None
3,47-2000,Construction Trades Workers,12490,12630,140,1.1,290,80,210,n/a,n/a,n/a,n/a, , , 
4,47-2021,Brickmasons and Blockmasons,320,340,20,6.3,10,10,0,48890,49510,41610,52530,High school diploma or equivalent,None,Apprenticeship
4,47-2031,Carpenters,2820,2840,20,0.7,50,10,40,41950,39840,29880,47980,High school diploma or equivalent,None,Apprenticeship
4,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",60,60,0,0,0,0,0,34910,33570,27290,38720,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2044,Tile and Marble Setters,70,70,0,0,0,0,0,52460,50060,36500,60440,Less than high school,None,Long-term on-the-job training
4,47-2051,Cement Masons and Concrete Finishers,170,170,0,0,0,0,0,40630,37280,31940,44980,Less than high school,None,Moderate-term on-the-job training
4,47-2061,Construction Laborers,3100,3130,30,1,80,10,70,34240,30850,23180,39780,Less than high school,None,Short-term on-the-job training
4,47-2073,Operating Engineers and Other Construction Equipment Operators,870,880,10,1.1,30,10,20,51060,47750,32240,60470,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2081,Drywall and Ceiling Tile Installers,330,330,0,0,0,0,0,41930,38770,31690,47050,Less than high school,None,Moderate-term on-the-job training
4,47-2111,Electricians,1290,1310,20,1.6,30,10,20,51870,51720,34500,60560,High school diploma or equivalent,None,Apprenticeship
4,47-2132,"Insulation Workers, Mechanical",60,60,0,0,0,0,0,44300,34730,21630,55640,High school diploma or equivalent,None,Apprenticeship
4,47-2141,"Painters, Construction and Maintenance",840,860,20,2.4,20,10,10,35410,34840,27590,39310,Less than high school,None,Moderate-term on-the-job training
4,47-2151,Pipelayers,150,150,0,0,0,0,0,54560,51410,42530,60580,Less than high school,None,Short-term on-the-job training
4,47-2152,"Plumbers, Pipefitters, and Steamfitters",1000,1030,30,3,30,20,10,51990,51870,36120,59920,High school diploma or equivalent,None,Apprenticeship
4,47-2181,Roofers,400,400,0,0,10,0,10,43310,46240,25000,52460,Less than high school,None,Moderate-term on-the-job training
4,47-2211,Sheet Metal Workers,200,200,0,0,0,0,0,43770,43500,27790,51760,High school diploma or equivalent,None,Apprenticeship
4,47-2221,Structural Iron and Steel Workers,110,110,0,0,0,0,0,49810,46560,30730,59340,High school diploma or equivalent,None,Apprenticeship
3,47-3000,"Helpers, Construction Trades",430,430,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,47-3012,Helpers--Carpenters,200,200,0,0,0,0,0,19640,19970,16880,21010,Less than high school,None,Short-term on-the-job training
4,47-3013,Helpers--Electricians,110,120,10,9.1,0,0,0,29280,28940,22530,32660,High school diploma or equivalent,None,Short-term on-the-job training
3,47-4000,Other Construction and Related Workers,2600,2600,0,0,40,0,40,n/a,n/a,n/a,n/a, , , 
4,47-4011,Construction and Building Inspectors,420,420,0,0,10,0,10,48590,47840,36400,54690,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training
4,47-4021,Elevator Installers and Repairers,50,50,0,0,0,0,0,66240,67400,47390,75670,High school diploma or equivalent,None,Apprenticeship
4,47-4041,Hazardous Materials Removal Workers,420,420,0,0,10,0,10,41300,36810,31320,46280,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-4051,Highway Maintenance Workers,1580,1580,0,0,20,0,20,38550,38930,32110,41770,High school diploma or equivalent,None,Moderate-term on-the-job training
3,47-5000,Extraction Workers,70,70,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
2,49-0000,"Installation, Maintenance, and Repair Occupations",15290,15460,170,1.1,440,100,340,44260,40960,27520,52630, , , 
3,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",1120,1120,0,0,30,0,30,n/a,n/a,n/a,n/a, , , 
4,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",1120,1120,0,0,30,0,30,64300,60290,45330,73790,High school diploma or equivalent,Less than 5 years,None
3,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",1280,1280,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,49-2011,"Computer, Automated Teller, and Office Machine Repairers",290,290,0,0,10,0,10,37880,36740,25170,44240,"Some college, no degree",None,None
4,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",570,570,0,0,10,0,10,65070,62000,41180,77020,Postsecondary non-degree award,None,Moderate-term on-the-job training
4,49-2092,"Electric Motor, Power Tool, and Related Repairers",80,80,0,0,0,0,0,42760,43740,35160,46560,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",110,110,0,0,0,0,0,51750,53640,36900,59170,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-2098,Security and Fire Alarm Systems Installers,100,100,0,0,0,0,0,40640,39220,34900,43510,High school diploma or equivalent,None,Moderate-term on-the-job training
3,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",5100,5150,50,1,140,20,120,n/a,n/a,n/a,n/a, , , 
4,49-3011,Aircraft Mechanics and Service Technicians,50,50,0,0,0,0,0,60150,61180,40900,69770,Postsecondary non-degree award,None,None
4,49-3021,Automotive Body and Related Repairers,490,490,0,0,10,0,10,34140,33070,25970,38220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3023,Automotive Service Technicians and Mechanics,2560,2580,20,0.8,70,10,60,39830,40040,26660,46410,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,750,760,10,1.3,20,0,20,41280,40480,28660,47590,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3041,Farm Equipment Mechanics and Service Technicians,80,80,0,0,0,0,0,35770,35090,28630,39340,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",280,280,0,0,10,0,10,46140,45040,37430,50490,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,150,150,0,0,0,0,0,33110,31670,22680,38330,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3093,Tire Repairers and Changers,390,400,10,2.6,20,10,10,26330,25770,18390,30290,High school diploma or equivalent,None,Short-term on-the-job training
3,49-9000,"Other Installation, Maintenance, and Repair Occupations",7790,7920,130,1.7,240,70,170,n/a,n/a,n/a,n/a, , , 
4,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",180,180,0,0,10,0,10,65810,67030,45240,76100,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",870,890,20,2.3,30,10,20,43150,41300,31570,48950,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-9041,Industrial Machinery Mechanics,930,980,50,5.4,60,30,30,48840,47300,35520,55500,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9043,"Maintenance Workers, Machinery",230,230,0,0,0,0,0,44390,44600,32130,50520,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9051,Electrical Power-Line Installers and Repairers,270,270,0,0,10,0,10,71560,77950,47120,83780,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9052,Telecommunications Line Installers and Repairers,730,720,-10,-1.4,20,0,20,63820,69200,38600,76430,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9062,Medical Equipment Repairers,240,250,10,4.2,10,0,10,37790,32750,25910,43730,Associate's degree,None,Moderate-term on-the-job training
4,49-9071,"Maintenance and Repair Workers, General",3380,3430,50,1.5,80,20,60,37050,35980,25000,43070,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",170,170,0,0,0,0,0,30510,27880,17740,36890,High school diploma or equivalent,None,Short-term on-the-job training
4,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",240,240,0,0,10,0,10,28750,24520,17000,34620,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9099,"Installation, Maintenance, and Repair Workers, All Other",210,210,0,0,0,0,0,39000,36810,26550,45230,High school diploma or equivalent,None,Moderate-term on-the-job training
2,51-0000,Production Occupations,22360,22420,60,0.3,570,130,440,35930,32930,21240,43280, , , 
3,51-1000,Supervisors of Production Workers,1530,1540,10,0.7,20,0,20,n/a,n/a,n/a,n/a, , , 
4,51-1011,First-Line Supervisors of Production and Operating Workers,1530,1540,10,0.7,20,0,20,60500,56160,36980,72260,Postsecondary non-degree award,Less than 5 years,None
3,51-2000,Assemblers and Fabricators,4280,4230,-50,-1.2,80,10,70,n/a,n/a,n/a,n/a, , , 
4,51-2022,Electrical and Electronic Equipment Assemblers,930,890,-40,-4.3,10,0,10,26650,25150,17800,31070,High school diploma or equivalent,None,Short-term on-the-job training
4,51-2041,Structural Metal Fabricators and Fitters,180,180,0,0,10,0,10,39070,37650,31660,42780,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2092,Team Assemblers,2390,2380,-10,-0.4,40,0,40,31490,29600,21820,36320,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2099,"Assemblers and Fabricators, All Other",500,510,10,2,20,10,10,24260,21440,17030,27880,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-3000,Food Processing Workers,1150,1170,20,1.7,40,10,30,n/a,n/a,n/a,n/a, , , 
4,51-3011,Bakers,450,460,10,2.2,20,10,10,26200,24500,19780,29410,Less than high school,None,Long-term on-the-job training
4,51-3021,Butchers and Meat Cutters,220,220,0,0,10,0,10,31900,31460,18020,38830,Less than high school,None,Long-term on-the-job training
4,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",140,140,0,0,0,0,0,27970,24070,21330,31300,Less than high school,None,Short-term on-the-job training
4,51-3092,Food Batchmakers,120,120,0,0,0,0,0,29150,26610,19410,34020,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-4000,Metal Workers and Plastic Workers,5010,5000,-10,-0.2,120,30,90,n/a,n/a,n/a,n/a, , , 
4,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",260,270,10,3.8,20,10,10,39740,39690,28510,45350,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",150,160,10,6.7,10,10,0,44670,45470,30460,51780,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",140,140,0,0,0,0,0,31510,32990,21190,36670,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",250,250,0,0,10,0,10,37310,36630,32460,39740,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",520,520,0,0,10,0,10,30020,28230,22140,33960,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",120,110,-10,-8.3,0,0,0,35190,35710,23660,40960,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",190,190,0,0,0,0,0,30750,31290,19840,36200,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",250,250,0,0,10,0,10,35980,34900,26750,40590,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",60,60,0,0,0,0,0,39080,40880,27750,44740,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4041,Machinists,840,830,-10,-1.2,20,0,20,40060,39600,28260,45960,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4071,Foundry Mold and Coremakers,60,60,0,0,0,0,0,31960,29520,20550,37660,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",380,370,-10,-2.6,10,0,10,31450,28930,19450,37450,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",390,380,-10,-2.6,10,0,10,36180,36490,25980,41280,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4111,Tool and Die Makers,290,290,0,0,0,0,0,47830,48600,39060,52220,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4121,"Welders, Cutters, Solderers, and Brazers",630,650,20,3.2,30,10,20,38270,36520,27810,43490,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",60,60,0,0,0,0,0,40750,42360,33560,44350,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",100,90,-10,-10,0,0,0,38170,37980,31320,41590,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",130,130,0,0,0,0,0,32080,30680,24800,35730,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-5100,Printing Workers,690,680,-10,-1.4,10,0,10,n/a,n/a,n/a,n/a, , , 
4,51-5111,Prepress Technicians and Workers,60,60,0,0,0,0,0,38860,36530,29190,43700,Postsecondary non-degree award,None,None
4,51-5112,Printing Press Operators,560,550,-10,-1.8,10,0,10,36800,35770,27060,41670,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-5113,Print Binding and Finishing Workers,70,70,0,0,0,0,0,29080,26730,20800,33220,High school diploma or equivalent,None,Short-term on-the-job training
3,51-6000,"Textile, Apparel, and Furnishings Workers",1640,1640,0,0,40,10,30,n/a,n/a,n/a,n/a, , , 
4,51-6011,Laundry and Dry-Cleaning Workers,720,710,-10,-1.4,20,0,20,20450,18970,17070,22140,Less than high school,None,Short-term on-the-job training
4,51-6021,"Pressers, Textile, Garment, and Related Materials",150,150,0,0,0,0,0,20240,20190,17170,21770,Less than high school,None,Short-term on-the-job training
4,51-6052,"Tailors, Dressmakers, and Custom Sewers",120,120,0,0,0,0,0,31150,27240,22160,35640,Less than high school,None,Moderate-term on-the-job training
3,51-7000,Woodworkers,590,610,20,3.4,20,10,10,n/a,n/a,n/a,n/a, , , 
4,51-7011,Cabinetmakers and Bench Carpenters,120,130,10,8.3,0,0,0,32920,32080,23830,37460,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",150,160,10,6.7,0,0,0,26180,25330,20520,29010,High school diploma or equivalent,None,Short-term on-the-job training
4,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",230,240,10,4.3,0,0,0,31860,31940,21320,37130,High school diploma or equivalent,None,Short-term on-the-job training
3,51-8000,Plant and System Operators,1120,1130,10,0.9,30,0,30,n/a,n/a,n/a,n/a, , , 
4,51-8021,Stationary Engineers and Boiler Operators,240,240,0,0,10,0,10,55440,54360,40170,63070,High school diploma or equivalent,None,Long-term on-the-job training
4,51-8031,Water and Wastewater Treatment Plant and System Operators,390,390,0,0,10,0,10,45030,45170,31480,51810,High school diploma or equivalent,None,Long-term on-the-job training
3,51-9000,Other Production Occupations,6340,6420,80,1.3,190,50,140,n/a,n/a,n/a,n/a, , , 
4,51-9011,Chemical Equipment Operators and Tenders,110,100,-10,-9.1,0,0,0,38740,35830,26600,44810,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9022,"Grinding and Polishing Workers, Hand",110,110,0,0,0,0,0,29630,29050,21650,33620,Less than high school,None,Moderate-term on-the-job training
4,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",290,280,-10,-3.4,10,0,10,39320,37550,25540,46220,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1380,1380,0,0,30,0,30,36520,34950,23120,43230,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9071,Jewelers and Precious Stone and Metal Workers,50,50,0,0,0,0,0,45300,41750,27980,53970,High school diploma or equivalent,None,Long-term on-the-job training
4,51-9083,Ophthalmic Laboratory Technicians,170,170,0,0,10,0,10,23710,22170,17300,26910,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9111,Packaging and Filling Machine Operators and Tenders,1250,1270,20,1.6,40,10,30,28860,27180,18830,33870,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",170,170,0,0,0,0,0,33910,33180,24420,38650,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9122,"Painters, Transportation Equipment",90,90,0,0,0,0,0,39800,36770,28270,45560,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9151,Photographic Process Workers and Processing Machine Operators,90,90,0,0,0,0,0,29050,24060,19030,34070,High school diploma or equivalent,None,Short-term on-the-job training
4,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",80,80,0,0,0,0,0,27070,25810,20830,30200,High school diploma or equivalent,None,Long-term on-the-job training
4,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",490,500,10,2,10,10,0,43670,41680,33290,48860,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9198,Helpers--Production Workers,810,840,30,3.7,30,10,20,25710,25210,17050,30040,Less than high school,None,Short-term on-the-job training
4,51-9199,"Production Workers, All Other",510,520,10,2,10,0,10,43720,49760,24400,53380,High school diploma or equivalent,None,Moderate-term on-the-job training
2,53-0000,Transportation and Material Moving Occupations,24200,24500,300,1.2,680,170,510,33530,30170,19680,40450, , , 
3,53-1000,Supervisors of Transportation and Material Moving Workers,950,960,10,1.1,30,10,20,n/a,n/a,n/a,n/a, , , 
4,53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",360,370,10,2.8,10,0,10,54470,53680,33280,65070,High school diploma or equivalent,Less than 5 years,None
4,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,570,580,10,1.8,10,0,10,52730,48940,34260,61960,High school diploma or equivalent,Less than 5 years,None
3,53-3000,Motor Vehicle Operators,12990,13120,130,1,270,70,200,n/a,n/a,n/a,n/a, , , 
4,53-3022,"Bus Drivers, School or Special Client",2440,2430,-10,-0.4,40,0,40,35840,32540,24480,41520,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3031,Driver/Sales Workers,1910,1960,50,2.6,50,20,30,29830,25980,17280,36110,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3032,Heavy and Tractor-Trailer Truck Drivers,4790,4860,70,1.5,110,40,70,44890,43360,31670,51500,Postsecondary non-degree award,None,Short-term on-the-job training
4,53-3033,Light Truck or Delivery Services Drivers,2340,2340,0,0,40,0,40,33650,28710,18710,41110,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3041,Taxi Drivers and Chauffeurs,1150,1160,10,0.9,20,10,10,24630,22080,17160,28360,Less than high school,None,Short-term on-the-job training
4,53-3099,"Motor Vehicle Operators, All Other",180,190,10,5.6,10,0,10,25250,19440,17530,29120,High school diploma or equivalent,None,Short-term on-the-job training
3,53-4000,Rail Transportation Workers,50,50,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
3,53-6000,Other Transportation Workers,350,350,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,53-6021,Parking Lot Attendants,110,110,0,0,10,0,10,25670,26470,18710,29140,Less than high school,None,Short-term on-the-job training
4,53-6031,Automotive and Watercraft Service Attendants,140,140,0,0,0,0,0,19600,18970,17110,20840,Less than high school,None,Short-term on-the-job training
3,53-7000,Material Moving Workers,9790,9950,160,1.6,360,80,280,n/a,n/a,n/a,n/a, , , 
4,53-7021,Crane and Tower Operators,60,60,0,0,0,0,0,44970,36760,26800,54050,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,53-7032,Excavating and Loading Machine and Dragline Operators,100,100,0,0,0,0,0,31980,30130,26690,34620,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,53-7051,Industrial Truck and Tractor Operators,1350,1380,30,2.2,40,10,30,31250,30680,24270,34740,Less than high school,None,Short-term on-the-job training
4,53-7061,Cleaners of Vehicles and Equipment,720,730,10,1.4,20,0,20,22360,20860,17140,24970,Less than high school,None,Short-term on-the-job training
4,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",4450,4500,50,1.1,170,30,140,26680,24500,18040,31000,Less than high school,None,Short-term on-the-job training
