summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,43-3011,Bill and Account Collectors,2420,2530,110,0.045454545,120,50,70,34900,33730,26050,39320,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3021,Billing and Posting Clerks,1860,1930,70,0.037634409,60,30,30,31550,30600,24700,34970,High school diploma or equivalent,None,Short-term on-the-job training
4,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",7560,7700,140,0.018518519,140,70,70,35380,34390,25210,40470,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3051,Payroll and Timekeeping Clerks,770,790,20,0.025974026,30,10,20,37200,36650,28100,41760,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-3071,Tellers,1850,1830,-20,-0.010810811,100,0,100,25680,25430,20450,28290,High school diploma or equivalent,None,Short-term on-the-job training
3,43-4000,Information and Record Clerks,22190,22560,370,0.016674178,790,210,580,n/a,n/a,n/a,n/a, , , 
4,43-4011,Brokerage Clerks,150,140,-10,-0.066666667,0,0,0,39610,39950,28650,45090,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4031,"Court, Municipal, and License Clerks",460,470,10,0.02173913,10,0,10,43360,38800,29850,50110,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4051,Customer Service Representatives,10800,11090,290,0.026851852,430,150,280,33660,31500,22540,39210,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4061,"Eligibility Interviewers, Government Programs",700,700,0,0,10,0,10,41100,41190,33680,44810,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4071,File Clerks,640,640,0,0,20,0,20,23490,21530,17170,26660,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4081,"Hotel, Motel, and Resort Desk Clerks",690,710,20,0.028985507,40,10,30,21550,19080,17110,23780,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4111,"Interviewers, Except Eligibility and Loan",1170,1190,20,0.017094017,30,10,20,29940,28530,24260,32780,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4121,"Library Assistants, Clerical",570,580,10,0.01754386,30,0,30,27490,26870,18610,31930,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4131,Loan Interviewers and Clerks,530,530,0,0,0,0,0,35580,34760,26160,40280,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4141,New Accounts Clerks,220,220,0,0,10,0,10,33280,31970,27910,35960,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-4151,Order Clerks,550,540,-10,-0.018181818,10,0,10,28440,26930,18890,33220,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",550,550,0,0,10,0,10,36620,35610,25540,42160,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4171,Receptionists and Information Clerks,4580,4640,60,0.013100437,160,30,130,27220,25810,19570,31040,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,150,150,0,0,0,0,0,32600,28990,21050,38370,High school diploma or equivalent,None,Short-term on-the-job training
4,43-4199,"Information and Record Clerks, All Other",320,320,0,0,10,0,10,35860,34920,25100,41240,High school diploma or equivalent,None,Short-term on-the-job training
3,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers",17220,16960,-260,-0.015098722,520,40,480,n/a,n/a,n/a,n/a, , , 
4,43-5021,Couriers and Messengers,430,420,-10,-0.023255814,10,0,10,27870,27310,20930,31330,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5031,"Police, Fire, and Ambulance Dispatchers",410,410,0,0,10,0,10,43840,44190,35250,48140,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",1390,1440,50,0.035971223,60,20,40,31720,28700,22370,36400,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5051,Postal Service Clerks,280,260,-20,-0.071428571,0,0,0,48830,53820,37520,54490,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5052,Postal Service Mail Carriers,1240,1170,-70,-0.056451613,40,0,40,52090,56360,42220,57030,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",560,530,-30,-0.053571429,0,0,0,47370,53710,35160,53480,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5061,"Production, Planning, and Expediting Clerks",1800,1820,20,0.011111111,50,10,40,42700,40110,28770,49660,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-5071,"Shipping, Receiving, and Traffic Clerks",2640,2620,-20,-0.007575758,70,0,70,31680,29830,21900,36570,High school diploma or equivalent,None,Short-term on-the-job training
4,43-5081,Stock Clerks and Order Fillers,8050,7880,-170,-0.021118012,260,0,260,22420,19970,17080,25090,Less than high school,None,Short-term on-the-job training
4,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",230,240,10,0.043478261,10,10,0,30010,28160,21040,34490,High school diploma or equivalent,None,Short-term on-the-job training
3,43-6000,Secretaries and Administrative Assistants,17700,18000,300,0.016949153,370,160,210,n/a,n/a,n/a,n/a, , , 
4,43-6011,Executive Secretaries and Executive Administrative Assistants,2530,2510,-20,-0.007905138,30,0,30,53050,51850,37260,60940,High school diploma or equivalent,Less than 5 years,None
4,43-6012,Legal Secretaries,570,570,0,0,10,0,10,45150,43330,32880,51280,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6013,Medical Secretaries,1250,1320,70,0.056,50,30,20,28860,28380,23520,31530,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",13360,13600,240,0.017964072,280,120,160,33680,32470,24700,38160,High school diploma or equivalent,None,Short-term on-the-job training
3,43-9000,Other Office and Administrative Support Workers,16320,16320,0,0,380,70,310,n/a,n/a,n/a,n/a, , , 
4,43-9011,Computer Operators,430,410,-20,-0.046511628,0,0,0,34700,32580,25740,39180,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9021,Data Entry Keyers,1160,1110,-50,-0.043103448,20,0,20,29600,28590,21220,33790,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9022,Word Processors and Typists,1380,1310,-70,-0.050724638,10,0,10,33370,34070,22970,38570,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9031,Desktop Publishers,140,140,0,0,0,0,0,41740,37620,24240,50480,Associate's degree,None,Short-term on-the-job training
4,43-9041,Insurance Claims and Policy Processing Clerks,300,310,10,0.033333333,10,0,10,37030,36510,28320,41380,High school diploma or equivalent,None,Moderate-term on-the-job training
4,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",260,260,0,0,10,0,10,30720,30630,21650,35260,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9061,"Office Clerks, General",11100,11200,100,0.009009009,280,50,230,28190,27040,18620,32970,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9071,"Office Machine Operators, Except Computer",360,360,0,0,10,0,10,30130,27820,20740,34820,High school diploma or equivalent,None,Short-term on-the-job training
4,43-9199,"Office and Administrative Support Workers, All Other",1130,1150,20,0.017699115,40,10,30,31160,28820,23710,34880,High school diploma or equivalent,None,Short-term on-the-job training
2,45-0000,"Farming, Fishing, and Forestry Occupations",5170,5310,140,0.027079304,220,70,150,25470,21910,16910,29740, , , 
3,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers",130,130,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
4,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",130,130,0,0,0,0,0,39240,36040,34970,41380,High school diploma or equivalent,Less than 5 years,None
3,45-2000,Agricultural Workers,4870,5010,140,0.028747433,220,70,150,n/a,n/a,n/a,n/a, , , 
4,45-2011,Agricultural Inspectors,60,60,0,0,0,0,0,51460,49600,34830,59780,Bachelor's degree,None,Moderate-term on-the-job training
4,45-2041,"Graders and Sorters, Agricultural Products",310,320,10,0.032258065,0,0,0,20690,18940,16970,22540,Less than high school,None,Short-term on-the-job training
4,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",410,410,0,0,10,0,10,22960,21740,16900,25990,Less than high school,None,Short-term on-the-job training
4,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",60,60,0,0,0,0,0,27290,24060,18590,31630,Less than high school,None,Short-term on-the-job training
3,45-4000,"Forest, Conservation, and Logging Workers",160,160,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
2,47-0000,Construction and Extraction Occupations,21950,22330,380,0.017312073,550,200,350,43990,41700,28200,51890, , , 
3,47-1000,Supervisors of Construction and Extraction Workers,1880,1910,30,0.015957447,40,20,20,n/a,n/a,n/a,n/a, , , 
4,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,1880,1910,30,0.015957447,40,20,20,60400,59760,45610,67800,High school diploma or equivalent,5 years or more,None
3,47-2000,Construction Trades Workers,16050,16350,300,0.018691589,430,160,270,n/a,n/a,n/a,n/a, , , 
4,47-2021,Brickmasons and Blockmasons,520,540,20,0.038461538,20,10,10,46430,44030,32560,53360,High school diploma or equivalent,None,Apprenticeship
4,47-2031,Carpenters,3710,3790,80,0.021563342,90,40,50,40910,37380,28450,47140,High school diploma or equivalent,None,Apprenticeship
4,47-2041,Carpet Installers,110,110,0,0,0,0,0,37870,38650,28820,42390,Less than high school,None,Short-term on-the-job training
4,47-2051,Cement Masons and Concrete Finishers,100,100,0,0,0,0,0,48260,49170,36020,54380,Less than high school,None,Moderate-term on-the-job training
4,47-2061,Construction Laborers,3610,3660,50,0.013850416,110,30,80,36900,33630,23030,43840,Less than high school,None,Short-term on-the-job training
4,47-2073,Operating Engineers and Other Construction Equipment Operators,1280,1300,20,0.015625,40,10,30,47130,43960,32650,54380,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-2081,Drywall and Ceiling Tile Installers,450,440,-10,-0.022222222,0,0,0,43970,47570,29970,50970,Less than high school,None,Moderate-term on-the-job training
4,47-2082,Tapers,100,100,0,0,0,0,0,47640,48350,39780,51570,Less than high school,None,Moderate-term on-the-job training
4,47-2111,Electricians,1500,1540,40,0.026666667,50,20,30,49840,47450,37080,56210,High school diploma or equivalent,None,Apprenticeship
4,47-2121,Glaziers,180,180,0,0,0,0,0,43470,45060,30240,50090,High school diploma or equivalent,None,Apprenticeship
4,47-2141,"Painters, Construction and Maintenance",1000,1030,30,0.03,30,10,20,36110,35190,24310,42010,Less than high school,None,Moderate-term on-the-job training
4,47-2151,Pipelayers,210,210,0,0,0,0,0,44420,44470,32900,50180,Less than high school,None,Short-term on-the-job training
4,47-2152,"Plumbers, Pipefitters, and Steamfitters",1190,1220,30,0.025210084,40,20,20,53320,53850,31730,64120,High school diploma or equivalent,None,Apprenticeship
4,47-2181,Roofers,580,590,10,0.017241379,20,10,10,34400,31550,22420,40390,Less than high school,None,Moderate-term on-the-job training
4,47-2211,Sheet Metal Workers,600,610,10,0.016666667,20,10,10,48450,45880,30930,57200,High school diploma or equivalent,None,Apprenticeship
4,47-2221,Structural Iron and Steel Workers,140,140,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Apprenticeship
3,47-3000,"Helpers, Construction Trades",650,660,10,0.015384615,20,10,10,n/a,n/a,n/a,n/a, , , 
4,47-3012,Helpers--Carpenters,190,190,0,0,0,0,0,23960,21730,16790,27540,Less than high school,None,Short-term on-the-job training
4,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",50,50,0,0,0,0,0,27760,26590,22320,30490,High school diploma or equivalent,None,Short-term on-the-job training
4,47-3016,Helpers--Roofers,100,100,0,0,0,0,0,26210,23670,21990,28310,Less than high school,None,Short-term on-the-job training
3,47-4000,Other Construction and Related Workers,3250,3280,30,0.009230769,70,20,50,n/a,n/a,n/a,n/a, , , 
4,47-4011,Construction and Building Inspectors,740,750,10,0.013513514,10,0,10,47840,49630,31240,56130,High school diploma or equivalent,5 years or more,Moderate-term on-the-job training
4,47-4041,Hazardous Materials Removal Workers,410,430,20,0.048780488,20,10,10,37520,35360,30630,40970,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-4051,Highway Maintenance Workers,1840,1840,0,0,20,0,20,42410,42810,32510,47360,High school diploma or equivalent,None,Moderate-term on-the-job training
4,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,100,100,0,0,0,0,0,32960,33460,17000,40940,Less than high school,None,Moderate-term on-the-job training
3,47-5000,Extraction Workers,140,140,0,0,0,0,0,n/a,n/a,n/a,n/a, , , 
2,49-0000,"Installation, Maintenance, and Repair Occupations",23190,23410,220,0.009486848,620,130,490,43040,40780,26850,51130, , , 
3,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",1880,1890,10,0.005319149,50,0,50,n/a,n/a,n/a,n/a, , , 
4,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",1880,1890,10,0.005319149,50,0,50,61460,59180,43680,70360,High school diploma or equivalent,Less than 5 years,None
3,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",2800,2790,-10,-0.003571429,50,0,50,n/a,n/a,n/a,n/a, , , 
4,49-2011,"Computer, Automated Teller, and Office Machine Repairers",770,760,-10,-0.012987013,20,0,20,45330,39490,26890,54550,"Some college, no degree",None,None
4,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1320,1320,0,0,20,0,20,47100,45380,31850,54720,Postsecondary non-degree award,None,Moderate-term on-the-job training
4,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",220,220,0,0,0,0,0,52350,50910,32080,62490,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,120,120,0,0,0,0,0,37010,36110,28890,41070,Postsecondary non-degree award,None,None
4,49-2098,Security and Fire Alarm Systems Installers,110,110,0,0,0,0,0,53400,54560,41480,59350,High school diploma or equivalent,None,Moderate-term on-the-job training
3,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",6280,6340,60,0.00955414,190,40,150,n/a,n/a,n/a,n/a, , , 
4,49-3011,Aircraft Mechanics and Service Technicians,60,60,0,0,0,0,0,59570,59960,41620,68550,Postsecondary non-degree award,None,None
4,49-3021,Automotive Body and Related Repairers,480,480,0,0,10,0,10,41100,34750,25940,48680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3022,Automotive Glass Installers and Repairers,210,210,0,0,10,0,10,30180,33250,17760,36390,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3023,Automotive Service Technicians and Mechanics,3300,3330,30,0.009090909,100,20,80,38440,38050,23690,45820,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,970,980,10,0.010309278,30,10,20,43020,41710,31350,48860,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3041,Farm Equipment Mechanics and Service Technicians,110,110,0,0,0,0,0,32860,31530,26310,36130,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",370,380,10,0.027027027,10,0,10,46570,45950,38090,50810,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,180,180,0,0,0,0,0,36340,35890,23820,42600,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3092,Recreational Vehicle Service Technicians,90,90,0,0,0,0,0,28730,24020,22150,32020,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3093,Tire Repairers and Changers,230,230,0,0,10,0,10,25270,22330,16970,29420,High school diploma or equivalent,None,Short-term on-the-job training
3,49-9000,"Other Installation, Maintenance, and Repair Occupations",12220,12390,170,0.01391162,330,90,240,n/a,n/a,n/a,n/a, , , 
4,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",60,60,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1250,1280,30,0.024,50,20,30,41180,39690,27400,48060,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-9031,Home Appliance Repairers,290,280,-10,-0.034482759,10,0,10,39560,41130,27270,45700,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9041,Industrial Machinery Mechanics,1170,1180,10,0.008547009,40,10,30,52260,45950,35880,60450,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9043,"Maintenance Workers, Machinery",470,490,20,0.042553191,20,10,10,43910,43900,30410,50660,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9044,Millwrights,170,180,10,0.058823529,0,0,0,45840,39550,35460,51030,High school diploma or equivalent,None,Apprenticeship
4,49-9051,Electrical Power-Line Installers and Repairers,150,150,0,0,10,0,10,75750,80300,53040,87100,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9052,Telecommunications Line Installers and Repairers,600,590,-10,-0.016666667,10,0,10,52880,50230,32770,62930,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9062,Medical Equipment Repairers,200,210,10,0.05,10,0,10,52830,52610,35150,61670,Associate's degree,None,Moderate-term on-the-job training
4,49-9071,"Maintenance and Repair Workers, General",6140,6220,80,0.013029316,140,40,100,38420,37390,25410,44920,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",360,360,0,0,0,0,0,28910,27820,16980,34870,High school diploma or equivalent,None,Short-term on-the-job training
4,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",240,240,0,0,10,0,10,29090,27950,19930,33660,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9099,"Installation, Maintenance, and Repair Workers, All Other",740,750,10,0.013513514,20,10,10,36690,36180,22910,43580,High school diploma or equivalent,None,Moderate-term on-the-job training
2,51-0000,Production Occupations,41040,40220,-820,-0.019980507,950,140,810,35020,32580,21530,41770, , , 
3,51-1000,Supervisors of Production Workers,2690,2650,-40,-0.014869888,40,0,40,n/a,n/a,n/a,n/a, , , 
4,51-1011,First-Line Supervisors of Production and Operating Workers,2690,2650,-40,-0.014869888,40,0,40,59710,57090,40170,69490,Postsecondary non-degree award,Less than 5 years,None
3,51-2000,Assemblers and Fabricators,7510,7490,-20,-0.002663116,160,40,120,n/a,n/a,n/a,n/a, , , 
4,51-2022,Electrical and Electronic Equipment Assemblers,2170,2110,-60,-0.02764977,30,0,30,30870,28280,22320,35140,High school diploma or equivalent,None,Short-term on-the-job training
4,51-2023,Electromechanical Equipment Assemblers,90,90,0,0,0,0,0,33120,30260,27540,35910,High school diploma or equivalent,None,Short-term on-the-job training
4,51-2041,Structural Metal Fabricators and Fitters,110,110,0,0,0,0,0,42510,37220,28390,49570,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2092,Team Assemblers,3550,3520,-30,-0.008450704,60,0,60,28450,26190,20150,32590,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2099,"Assemblers and Fabricators, All Other",1480,1560,80,0.054054054,60,40,20,24030,21010,17100,27490,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-3000,Food Processing Workers,1930,2010,80,0.041450777,90,40,50,n/a,n/a,n/a,n/a, , , 
4,51-3011,Bakers,600,610,10,0.016666667,20,10,10,24180,22870,17240,27650,Less than high school,None,Long-term on-the-job training
4,51-3021,Butchers and Meat Cutters,350,350,0,0,10,0,10,36490,37990,20110,44680,Less than high school,None,Long-term on-the-job training
4,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",180,180,0,0,0,0,0,26800,25560,17780,31310,Less than high school,None,Short-term on-the-job training
4,51-3092,Food Batchmakers,350,370,20,0.057142857,20,10,10,29270,26660,20450,33680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-3093,Food Cooking Machine Operators and Tenders,370,410,40,0.108108108,30,20,10,33720,35950,21410,39870,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-3099,"Food Processing Workers, All Other",60,60,0,0,0,0,0,23200,22110,18590,25500,Less than high school,None,Moderate-term on-the-job training
3,51-4000,Metal Workers and Plastic Workers,10120,9860,-260,-0.0256917,200,10,190,n/a,n/a,n/a,n/a, , , 
4,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",1030,1030,0,0,20,0,20,36270,32920,25240,41780,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",240,250,10,0.041666667,10,0,10,44230,44000,33220,49740,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",240,230,-10,-0.041666667,0,0,0,34150,30250,20860,40790,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",60,70,10,0.166666667,0,0,0,33980,34800,30670,35630,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",740,710,-30,-0.040540541,10,0,10,33220,32380,25060,37290,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",510,470,-40,-0.078431373,10,0,10,32890,33710,22200,38230,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",400,380,-20,-0.05,10,0,10,39280,40710,29920,43970,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",180,180,0,0,0,0,0,34830,32350,24470,40000,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4041,Machinists,2360,2330,-30,-0.012711864,50,0,50,37070,37510,24410,43410,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",1170,1110,-60,-0.051282051,20,0,20,30820,28630,19500,36480,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",410,390,-20,-0.048780488,10,0,10,35870,35560,27070,40280,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4111,Tool and Die Makers,720,690,-30,-0.041666667,0,0,0,49290,49790,37480,55190,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4121,"Welders, Cutters, Solderers, and Brazers",980,970,-10,-0.010204082,20,0,20,34510,33860,24750,39390,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",150,150,0,0,0,0,0,35560,35430,26540,40070,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",190,190,0,0,0,0,0,26830,25310,20880,29810,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4194,"Tool Grinders, Filers, and Sharpeners",70,70,0,0,0,0,0,38630,39560,28900,43500,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-5100,Printing Workers,1810,1790,-20,-0.011049724,30,0,30,n/a,n/a,n/a,n/a, , , 
4,51-5111,Prepress Technicians and Workers,270,260,-10,-0.037037037,10,0,10,38940,37760,28510,44150,Postsecondary non-degree award,None,None
4,51-5112,Printing Press Operators,1380,1370,-10,-0.007246377,20,0,20,37610,36200,27640,42590,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-5113,Print Binding and Finishing Workers,160,150,-10,-0.0625,0,0,0,28390,26870,21950,31610,High school diploma or equivalent,None,Short-term on-the-job training
3,51-6000,"Textile, Apparel, and Furnishings Workers",2330,2330,0,0,50,10,40,n/a,n/a,n/a,n/a, , , 
4,51-6011,Laundry and Dry-Cleaning Workers,710,710,0,0,20,0,20,22930,21020,17210,25790,Less than high school,None,Short-term on-the-job training
4,51-6021,"Pressers, Textile, Garment, and Related Materials",180,180,0,0,0,0,0,20480,20310,16950,22240,Less than high school,None,Short-term on-the-job training
4,51-6031,Sewing Machine Operators,680,680,0,0,0,0,0,22070,21390,17040,24590,Less than high school,None,Short-term on-the-job training
4,51-6051,"Sewers, Hand",120,120,0,0,0,0,0,21880,21620,17040,24300,Less than high school,None,Moderate-term on-the-job training
4,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",50,50,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-6093,Upholsterers,60,60,0,0,0,0,0,38290,35490,26020,44420,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-7000,Woodworkers,790,810,20,0.025316456,20,10,10,n/a,n/a,n/a,n/a, , , 
4,51-7011,Cabinetmakers and Bench Carpenters,520,530,10,0.019230769,10,10,0,32190,31300,25660,35450,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-7021,Furniture Finishers,50,50,0,0,0,0,0,31580,28890,27430,33650,High school diploma or equivalent,None,Short-term on-the-job training
4,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",50,50,0,0,0,0,0,30240,29180,26820,31950,High school diploma or equivalent,None,Short-term on-the-job training
4,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",170,180,10,0.058823529,0,0,0,30530,29610,22060,34760,High school diploma or equivalent,None,Short-term on-the-job training
3,51-8000,Plant and System Operators,790,800,10,0.012658228,30,10,20,n/a,n/a,n/a,n/a, , , 
4,51-8013,Power Plant Operators,110,110,0,0,0,0,0,75410,76220,64590,80820,High school diploma or equivalent,None,Long-term on-the-job training
4,51-8021,Stationary Engineers and Boiler Operators,220,220,0,0,10,0,10,52260,52260,41270,57750,High school diploma or equivalent,None,Long-term on-the-job training
4,51-8031,Water and Wastewater Treatment Plant and System Operators,380,380,0,0,10,0,10,45980,46300,34390,51780,High school diploma or equivalent,None,Long-term on-the-job training
3,51-9000,Other Production Occupations,13060,12490,-570,-0.043644717,330,20,310,n/a,n/a,n/a,n/a, , , 
4,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",190,200,10,0.052631579,20,10,10,34360,30000,24060,39510,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",290,280,-10,-0.034482759,10,0,10,32820,33490,24440,37010,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9022,"Grinding and Polishing Workers, Hand",100,100,0,0,0,0,0,30250,30240,22800,33970,Less than high school,None,Moderate-term on-the-job training
4,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",200,200,0,0,0,0,0,33310,32970,22710,38610,High school diploma or equivalent,None,Short-term on-the-job training
4,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",350,350,0,0,10,0,10,34420,34330,21930,40670,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",70,70,0,0,0,0,0,37920,35100,25060,44350,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2560,2460,-100,-0.0390625,60,0,60,37210,35340,23440,44090,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9071,Jewelers and Precious Stone and Metal Workers,120,120,0,0,0,0,0,44760,44940,32870,50710,High school diploma or equivalent,None,Long-term on-the-job training
4,51-9081,Dental Laboratory Technicians,120,120,0,0,0,0,0,36150,33510,23330,42560,High school diploma or equivalent,None,Moderate-term on-the-job training
