ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,GroupType,SGroupType,Capacity,CapType,Acreage,PKtoG8,G9toG12,AgencyOper,AgencyOver,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea
15000R143,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,1725,75,STATEN ISLAND INDUSTRIAL PARK,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",,1514,2,22,210.928,8,210.928,,,3,3,,,,,,,5017250075,936096,164639,L
15000R143,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,2162,1,STATEN ISLAND INDUSTRIAL PARK,"SI Expwy., W. Shore Expwy., Graham Ave., South Ave.",,1514,2,22,210.928,8,210.928,,,3,3,,,,,,,5021620001,935157,161096,L
15000R144,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,2877,18,SOBEL COURT PARK,"Bowen St., Vanderbilt Ave., Targee St.",,1511,2,22,1.137,8,1.137,,,3,3,,,,,,,5028770018,961067,163334,L
15000R144,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,2877,105,SOBEL COURT PARK,"Bowen St., Vanderbilt Ave., Targee St.",,1511,2,22,1.137,8,1.137,,,3,3,,,,,,,5028770105,960966,163325,L
15000R145,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5212,150,SEASIDE WILDLIFE NATURE PARK,"Nelson Ave., Tennyson Dr. and Bulkhead Line",,1514,2,22,20.907,8,20.907,,,3,3,,,,,,,5052120150,944831,136220,L
15000R145,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5212,200,SEASIDE WILDLIFE NATURE PARK,"Nelson Ave., Tennyson Dr. and Bulkhead Line",,1514,2,22,20.907,8,20.907,,,3,3,,,,,,,5052120200,944537,136154,L
15000R145,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5303,70,SEASIDE WILDLIFE NATURE PARK,"Nelson Ave., Tennyson Dr. and Bulkhead Line",,1514,2,22,20.907,8,20.907,,,3,3,,,,,,,5053030070,944724,135761,L
15000R146,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,198,122,JOE HOLZKA COMMUNITY GARDEN,Barker St. bet.ween Castleton Ave. and Taylor Ct.,,1514,2,22,0.429,8,0.429,,,3,3,,,,,,,5001980122,950537,170509,L
15000R146,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,198,126,JOE HOLZKA COMMUNITY GARDEN,Barker St. bet.ween Castleton Ave. and Taylor Ct.,,1514,2,22,0.429,8,0.429,,,3,3,,,,,,,5001980126,950484,170478,L
15000R147,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3427,200,SOUTH BEACH WETLANDS,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",,1514,2,22,4.794,8,4.794,,,3,3,,,,,,,5034270200,964182,153250,L
15000R147,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3427,260,SOUTH BEACH WETLANDS,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",,1514,2,22,4.794,8,4.794,,,3,3,,,,,,,5034270260,964067,153044,L
15000R147,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3427,300,SOUTH BEACH WETLANDS,"Qunitard St., Pearsall St., Frank Capodanno Blvd.",,1514,2,22,4.794,8,4.794,,,3,3,,,,,,,5034270300,963881,153204,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,1,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410001,956699,152476,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,3,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410003,956653,152511,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,7,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410007,956600,152547,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,9,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410009,956570,152573,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,12,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410012,956641,152604,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,14,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410014,956668,152633,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,16,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410016,956695,152661,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,18,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410018,956717,152683,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,19,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410019,956751,152720,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,24,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410024,956794,152809,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,26,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410026,956860,152762,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,32,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410032,956928,152715,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,36,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410036,956844,152671,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,39,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410039,956803,152628,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3541,44,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035410044,956735,152556,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,1,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420001,956902,152311,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,3,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420003,956864,152343,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,6,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420006,956812,152374,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,9,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420009,956774,152407,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,12,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420012,956864,152458,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,19,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420019,956946,152545,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,22,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420022,956980,152581,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,26,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420026,957011,152659,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,28,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420028,957042,152633,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,30,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420030,957074,152608,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,32,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420032,957088,152535,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3542,43,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035420043,956964,152419,L
15000R148,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3545,38,LAST CHANCE POND PARK,"Zoe St., Husson St., Naughton Ave., Seaver Ave.",,1514,2,22,3.903,8,3.903,,,3,3,,,,,,,5035450038,956792,152198,L
15000R149,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3355,1,OCEAN BREEZE PARK,"Quintard St. and Mason Ave, Seaside Blvd., (Father Capodanno Blvd.)",,1514,2,22,136.568,8,136.568,,,3,3,,,,,,,5033550001,962616,151202,L
15000R149,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,3355,70,OCEAN BREEZE PARK,"Quintard St. and Mason Ave, Seaside Blvd., (Father Capodanno Blvd.)",,1514,2,22,136.568,8,136.568,,,3,3,,,,,,,5033550070,962247,153081,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,8,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000008,941255,166775,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,12,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000012,941259,166795,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,13,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000013,941262,166819,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,21,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000021,941287,166994,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,22,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000022,941290,167019,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,34,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000034,941330,167210,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,35,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000035,941367,167191,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,38,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000038,941414,167185,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,41,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000041,941450,167179,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,42,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000042,941474,167176,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,43,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000043,941499,167172,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,44,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000044,941561,167163,L
15000R150,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1700,49,GRANITEVILLE QUARRY PARK,"Forest Ave. Wilcox Ave., bet.ween Van Name Ave. and Eunice Pl.",,1514,2,22,4.465,8,4.465,,,3,3,,,,,,,5017000049,941547,166935,L
15000R151,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,2725,1,ISLE OF MEADOWS,Arthur Kills Near Fresh Kills Landfill,,1514,2,22,87.516,8,87.516,,,3,3,,,,,,,5027250001,927738,149388,L
15000R152,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5718,8,CARLTON PARK,Carlton Blvd. and Crown Ave.,,1514,2,22,1.25,8,1.25,,,3,3,,,,,,,5057180008,932985,140406,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7362,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073620001,921568,133140,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7363,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073630001,921317,133181,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7364,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073640001,921067,133223,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7368,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073680001,920816,133263,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7369,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073690001,920572,133312,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7370,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5073700001,920321,133357,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7487,100,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074870100,918605,132634,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7440,75,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074400075,921315,132484,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7440,100,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074400100,921217,132138,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7441,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074410001,921492,132704,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7442,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074420001,921255,132745,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7452,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074520001,920250,133071,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7453,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074530001,920015,133044,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7454,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074540001,919736,133210,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7454,3,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074540003,919772,133202,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7454,5,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074540005,919799,133085,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,1,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590001,919371,133554,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,25,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590025,919204,133148,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,50,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590050,919595,133082,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,101,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590101,919304,133409,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,103,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590103,919308,133460,L
15000R153,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,7459,106,FAIRVIEW PARK,"Englewood Ave., W. Shore Expwy., Veterans Rd. W.",,1514,2,22,42.6,8,42.6,,,3,3,,,,,,,5074590106,919311,133510,L
15000R154,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,187,200,RICHMOND TERRACE CEMETERY,Richmond Ter. bet.ween Tompkins Ct. and Alaska St.,,1514,2,22,0.124,8,0.124,,,3,3,,,,,,,5001870200,950689,172219,L
15000R155,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,832,100,SOUTH CLOVE ROAD CEMETERY,South Clove Rd. and Richmond Rd.,,1514,2,22,0.3,8,0.3,,,3,3,,,,,,,5008320100,958828,161116,L
15000R156,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,2767,9,SYLVAN GROVE CEMETERY,Victory Blvd. and Glen St.,,1514,2,22,2.476,8,2.476,,,3,3,,,,,,,5027670009,930931,154817,L
15000R156,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,2767,22,SYLVAN GROVE CEMETERY,Victory Blvd. and Glen St.,,1514,2,22,2.476,8,2.476,,,3,3,,,,,,,5027670022,930792,154641,L
15000R157,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,6169,103,SLEIGHT FAMILY GRAVEYARD,Rossvile Ave. and Arthur Kill Rd.,,1514,2,22,0.231,8,0.231,,,3,3,,,,,,,5061690103,925174,142075,L
15000R158,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,28,157,FORT HILL PARK,Sherman Ave. bet. Fort Pl. and Hendricks Ave.,,1514,2,22,0.845,8,0.845,,,3,3,,,,,,,5000280157,961572,172938,L
15000R158,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,28,164,FORT HILL PARK,Sherman Ave. bet. Fort Pl. and Hendricks Ave.,,1514,2,22,0.845,8,0.845,,,3,3,,,,,,,5000280164,961556,172794,L
15000R159,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,1760,90,OLD PLACE CREEK PARK,Western Ave. at Gulf Ave. and  Gulf Ave. at Lambert Lane,,1514,2,22,5.233,8,5.233,,,3,3,,,,,,,5017600090,933928,164196,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,43,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850043,950798,172736,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,45,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850045,950763,172721,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,48,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850048,950736,172701,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,49,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850049,950717,172684,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,127,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850127,950674,173012,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,129,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850129,950641,173005,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,130,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850130,950601,172997,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,132,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850132,950638,172841,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,133,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850133,950553,172989,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,135,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850135,950515,172986,L
15000R160,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,185,386,HERITAGE PARK,"Richmond Ter. at Tompkins Ct., Kill Van Kull",,1511,2,22,9.934,8,9.934,,,3,3,,,,,,,5001850386,950171,172890,L
15000R161,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5632,4,LAREDO AVENUE PARCEL,"Annadale Rd. bet. Laredo Ave. and Lamoka Ave., Memphis Ave.",,1514,2,22,2.223,8,2.223,,,3,3,,,,,,,5056320004,935910,139204,L
15000R162,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5378,30,OLMSTED-BEIL HOUSE PARK,Orchard La. S. bet. King St. and Hylan Blvd.,,1511,2,22,1.58,8,1.58,,,3,3,,,,,,,5053780030,940301,133134,L
15000R163,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,2810,12,MEREDITH WOODS,"Meredith Ave., W. Shore Exwy., Chelsea Creek",,1514,2,22,15.368,8,15.368,,,3,3,,,,,,,5028100012,930122,157150,L
15000R164,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,2906,50,TARGEE STREET TRIANGLE,"De Kalb St., Targee St., Narrows Rd. N.",,1513,2,22,0.206,8,0.206,,,3,3,,,,,,,5029060050,959862,161040,L
15000R165,5,SI,503,STATEN ISLAND COMMUNITY DISTRICT 3,5420,12,BLUEBERRY PARK,Arden Ave. at Blueberry Lane,,1511,2,22,0.724,8,0.724,,,3,3,,,,,,,5054200012,939716,131878,L
15000R166,5,SI,502,STATEN ISLAND COMMUNITY DISTRICT 2,937,34,MANOR PARK,Manor Rd. and Rockland Ave.,,1514,2,22,1.78,8,1.78,,,3,3,,,,,,,5009370034,948977,153757,L
15000R167,5,SI,501,STATEN ISLAND COMMUNITY DISTRICT 1,1109,59,RICHOMOND TERRACE WETLANDS,Richmond Ter. bet. Van Pelt Ave. and Van Name Ave.,,1514,2,22,11.193,8,11.193,,,3,3,,,,,,,5011090059,941589,171814,L
15000X001,2,BX,207,BRONX COMMUNITY DISTRICT 7,3213,27,AQUEDUCT WALK,Aqueduct Ave. W. bet. W. Fordham Rd. and W. Kingsbridge Rd.,,1511,2,22,4.926,8,4.926,,,3,3,,,,,,,2032130027,1010945,253859,L
15000X001,2,BX,207,BRONX COMMUNITY DISTRICT 7,3213,48,AQUEDUCT WALK,Aqueduct Ave. W. bet. W. Fordham Rd. and W. Kingsbridge Rd.,,1511,2,22,4.926,8,4.926,,,3,3,,,,,,,2032130048,1010872,253696,L
