summary_level,soc_code,title,employment_2013,employment_2015,change_net,change_percent,annual_avg_openings_total,annual_avg_openings_growth,annual_avg_openings_replacement,annual_wages_2013_mean,annual_wages_2013_median,annual_wages_2013_entry,annual_wages_2013_experienced,typical_entry_education,work_experience,training_needed
4,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",60,60,0,0,0,0,0,54850,56190,40450,62050,Postsecondary non-degree award,None,Long-term on-the-job training
3,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",2330,2370,40,0.017167382,80,20,60,n/a,n/a,n/a,n/a, , , 
4,49-3011,Aircraft Mechanics and Service Technicians,110,120,10,0.090909091,0,0,0,42580,43020,36440,45650,Postsecondary non-degree award,None,None
4,49-3021,Automotive Body and Related Repairers,180,180,0,0,0,0,0,32690,31680,22570,37750,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3023,Automotive Service Technicians and Mechanics,1240,1250,10,0.008064516,40,10,30,35960,35540,25330,41280,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,340,350,10,0.029411765,10,0,10,39820,38920,33010,43230,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3041,Farm Equipment Mechanics and Service Technicians,120,120,0,0,0,0,0,34350,32790,26290,38380,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",80,80,0,0,0,0,0,39220,36870,30430,43610,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3051,Motorboat Mechanics and Service Technicians,50,50,0,0,0,0,0,36740,36170,25700,42260,High school diploma or equivalent,None,Long-term on-the-job training
4,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,80,80,0,0,0,0,0,32400,32430,23380,36910,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-3093,Tire Repairers and Changers,60,60,0,0,0,0,0,26960,22120,17250,31820,High school diploma or equivalent,None,Short-term on-the-job training
3,49-9000,"Other Installation, Maintenance, and Repair Occupations",4280,4370,90,0.021028037,140,50,90,n/a,n/a,n/a,n/a, , , 
4,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",470,480,10,0.021276596,20,10,10,40790,38420,30410,45990,Postsecondary non-degree award,None,Long-term on-the-job training
4,49-9041,Industrial Machinery Mechanics,300,310,10,0.033333333,20,10,10,43130,42250,33050,48170,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9043,"Maintenance Workers, Machinery",180,200,20,0.111111111,10,10,0,40770,42350,29540,46390,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9051,Electrical Power-Line Installers and Repairers,130,130,0,0,0,0,0,71340,73550,52670,80670,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9052,Telecommunications Line Installers and Repairers,260,250,-10,-0.038461538,10,0,10,51640,45430,31890,61510,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9071,"Maintenance and Repair Workers, General",2110,2150,40,0.018957346,60,20,40,35480,34360,23860,41290,High school diploma or equivalent,None,Long-term on-the-job training
4,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",240,240,0,0,10,0,10,25490,23220,17760,29360,High school diploma or equivalent,None,Moderate-term on-the-job training
4,49-9099,"Installation, Maintenance, and Repair Workers, All Other",270,280,10,0.037037037,10,10,0,32260,30090,19560,38600,High school diploma or equivalent,None,Moderate-term on-the-job training
2,51-0000,Production Occupations,12230,12540,310,0.025347506,430,190,240,31940,29860,20390,37720, , , 
3,51-1000,Supervisors of Production Workers,830,850,20,0.024096386,20,10,10,n/a,n/a,n/a,n/a, , , 
4,51-1011,First-Line Supervisors of Production and Operating Workers,830,850,20,0.024096386,20,10,10,52680,50180,36500,60780,Postsecondary non-degree award,Less than 5 years,None
3,51-2000,Assemblers and Fabricators,2070,2120,50,0.024154589,60,30,30,n/a,n/a,n/a,n/a, , , 
4,51-2022,Electrical and Electronic Equipment Assemblers,280,290,10,0.035714286,0,0,0,29480,28570,24560,31950,High school diploma or equivalent,None,Short-term on-the-job training
4,51-2031,Engine and Other Machine Assemblers,80,70,-10,-0.125,0,0,0,42230,43670,39250,43720,High school diploma or equivalent,None,Short-term on-the-job training
4,51-2041,Structural Metal Fabricators and Fitters,80,90,10,0.125,10,10,0,30310,27490,21170,34880,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2092,Team Assemblers,1410,1440,30,0.021276596,40,20,20,26960,25090,18860,31020,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-2099,"Assemblers and Fabricators, All Other",120,130,10,0.083333333,0,0,0,23400,22290,17250,26480,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-3000,Food Processing Workers,810,830,20,0.024691358,30,10,20,n/a,n/a,n/a,n/a, , , 
4,51-3011,Bakers,250,250,0,0,10,0,10,27250,24570,18770,31490,Less than high school,None,Long-term on-the-job training
4,51-3021,Butchers and Meat Cutters,150,150,0,0,0,0,0,37610,35470,24450,44180,Less than high school,None,Long-term on-the-job training
4,51-3092,Food Batchmakers,150,160,10,0.066666667,0,0,0,27370,26940,21720,30200,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-3093,Food Cooking Machine Operators and Tenders,80,80,0,0,0,0,0,33600,33480,29480,35650,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-4000,Metal Workers and Plastic Workers,2910,3040,130,0.04467354,140,80,60,n/a,n/a,n/a,n/a, , , 
4,51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",520,580,60,0.115384615,40,30,10,31370,30800,26560,33770,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",90,100,10,0.111111111,10,10,0,34390,34610,25860,38650,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",200,200,0,0,0,0,0,32860,32620,25640,36470,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",70,70,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",270,270,0,0,0,0,0,30190,28870,21360,34600,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",100,100,0,0,0,0,0,32320,32660,23510,36730,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4041,Machinists,590,630,40,0.06779661,30,20,10,32440,31310,20680,38310,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4052,"Pourers and Casters, Metal",70,70,0,0,0,0,0,n/a,n/a,n/a,n/a,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",220,210,-10,-0.045454545,0,0,0,24900,21600,16860,28910,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",80,80,0,0,0,0,0,28380,24600,19390,32870,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4111,Tool and Die Makers,90,90,0,0,0,0,0,44120,44480,37800,47280,High school diploma or equivalent,None,Long-term on-the-job training
4,51-4121,"Welders, Cutters, Solderers, and Brazers",230,230,0,0,10,0,10,36830,34620,24950,42780,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",50,50,0,0,0,0,0,35160,35420,29120,38180,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",90,100,10,0.111111111,10,10,0,30000,30730,23710,33140,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-5100,Printing Workers,380,350,-30,-0.078947368,10,0,10,n/a,n/a,n/a,n/a, , , 
4,51-5111,Prepress Technicians and Workers,70,60,-10,-0.142857143,0,0,0,34180,31460,26320,38110,Postsecondary non-degree award,None,None
4,51-5112,Printing Press Operators,280,270,-10,-0.035714286,0,0,0,31520,31320,19450,37560,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-6000,"Textile, Apparel, and Furnishings Workers",1420,1430,10,0.007042254,40,10,30,n/a,n/a,n/a,n/a, , , 
4,51-6011,Laundry and Dry-Cleaning Workers,500,500,0,0,10,0,10,23580,22660,18460,26150,Less than high school,None,Short-term on-the-job training
4,51-6021,"Pressers, Textile, Garment, and Related Materials",100,100,0,0,0,0,0,19980,19090,17150,21390,Less than high school,None,Short-term on-the-job training
4,51-6031,Sewing Machine Operators,300,310,10,0.033333333,10,10,0,20670,20360,17140,22440,Less than high school,None,Short-term on-the-job training
4,51-6041,Shoe and Leather Workers and Repairers,60,60,0,0,0,0,0,26680,25700,20810,29620,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",60,60,0,0,0,0,0,23740,23240,21120,25050,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",200,200,0,0,0,0,0,30010,29940,26460,31780,High school diploma or equivalent,None,Moderate-term on-the-job training
3,51-7000,Woodworkers,320,340,20,0.0625,20,10,10,n/a,n/a,n/a,n/a, , , 
4,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",120,130,10,0.083333333,10,10,0,26530,26770,19180,30200,High school diploma or equivalent,None,Short-term on-the-job training
4,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",120,130,10,0.083333333,0,0,0,30990,30550,24800,34080,High school diploma or equivalent,None,Short-term on-the-job training
3,51-8000,Plant and System Operators,440,440,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,51-8021,Stationary Engineers and Boiler Operators,80,80,0,0,0,0,0,55090,54250,48200,58530,High school diploma or equivalent,None,Long-term on-the-job training
4,51-8031,Water and Wastewater Treatment Plant and System Operators,260,260,0,0,10,0,10,39830,40980,29460,45020,High school diploma or equivalent,None,Long-term on-the-job training
3,51-9000,Other Production Occupations,3060,3140,80,0.026143791,120,50,70,n/a,n/a,n/a,n/a, , , 
4,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",50,50,0,0,0,0,0,36930,36640,28790,40990,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9022,"Grinding and Polishing Workers, Hand",50,60,10,0.2,0,0,0,34210,34460,24140,39240,Less than high school,None,Moderate-term on-the-job training
4,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",90,90,0,0,0,0,0,29560,26720,20310,34190,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",60,60,0,0,0,0,0,25040,23360,17000,29070,High school diploma or equivalent,None,Short-term on-the-job training
4,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",80,80,0,0,0,0,0,31740,30940,25490,34870,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",640,660,20,0.03125,20,10,10,34230,33380,23330,39680,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9111,Packaging and Filling Machine Operators and Tenders,540,560,20,0.037037037,20,10,10,28430,28080,20580,32350,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",180,190,10,0.055555556,0,0,0,28170,26130,21330,31600,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9123,"Painting, Coating, and Decorating Workers",70,70,0,0,0,0,0,30230,28680,24890,32900,Less than high school,None,Moderate-term on-the-job training
4,51-9151,Photographic Process Workers and Processing Machine Operators,110,110,0,0,0,0,0,25740,24540,19540,28850,High school diploma or equivalent,None,Short-term on-the-job training
4,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",80,80,0,0,0,0,0,38170,36420,21750,46370,High school diploma or equivalent,None,Long-term on-the-job training
4,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",160,160,0,0,0,0,0,31280,33200,20640,36600,High school diploma or equivalent,None,Moderate-term on-the-job training
4,51-9198,Helpers--Production Workers,510,530,20,0.039215686,20,10,10,n/a,n/a,n/a,n/a,Less than high school,None,Short-term on-the-job training
4,51-9199,"Production Workers, All Other",100,100,0,0,0,0,0,27320,23880,18300,31830,High school diploma or equivalent,None,Moderate-term on-the-job training
2,53-0000,Transportation and Material Moving Occupations,14680,14820,140,0.009536785,410,80,330,31920,30710,19720,38020, , , 
3,53-1000,Supervisors of Transportation and Material Moving Workers,660,660,0,0,20,0,20,n/a,n/a,n/a,n/a, , , 
4,53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",290,290,0,0,10,0,10,50140,48970,40160,55140,High school diploma or equivalent,Less than 5 years,None
4,53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,370,370,0,0,10,0,10,54880,55190,36640,63990,High school diploma or equivalent,Less than 5 years,None
3,53-3000,Motor Vehicle Operators,6810,6920,110,0.016152717,160,60,100,n/a,n/a,n/a,n/a, , , 
4,53-3021,"Bus Drivers, Transit and Intercity",330,340,10,0.03030303,10,0,10,35530,36510,28660,38970,High school diploma or equivalent,None,Moderate-term on-the-job training
4,53-3022,"Bus Drivers, School or Special Client",1610,1630,20,0.01242236,40,10,30,31470,29510,21250,36580,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3031,Driver/Sales Workers,580,590,10,0.017241379,10,0,10,27200,23540,17420,32100,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3032,Heavy and Tractor-Trailer Truck Drivers,2190,2260,70,0.03196347,60,30,30,38790,37030,28050,44160,Postsecondary non-degree award,None,Short-term on-the-job training
4,53-3033,Light Truck or Delivery Services Drivers,1390,1400,10,0.007194245,20,0,20,31090,28080,17970,37660,High school diploma or equivalent,None,Short-term on-the-job training
4,53-3041,Taxi Drivers and Chauffeurs,630,640,10,0.015873016,10,0,10,22900,21620,17330,25690,Less than high school,None,Short-term on-the-job training
3,53-6000,Other Transportation Workers,260,260,0,0,10,0,10,n/a,n/a,n/a,n/a, , , 
4,53-6031,Automotive and Watercraft Service Attendants,140,140,0,0,0,0,0,20090,19550,17260,21510,Less than high school,None,Short-term on-the-job training
3,53-7000,Material Moving Workers,6860,6880,20,0.002915452,230,30,200,n/a,n/a,n/a,n/a, , , 
4,53-7021,Crane and Tower Operators,90,90,0,0,0,0,0,50910,49500,35820,58450,High school diploma or equivalent,Less than 5 years,Moderate-term on-the-job training
4,53-7051,Industrial Truck and Tractor Operators,460,450,-10,-0.02173913,10,0,10,33170,33790,23570,37970,Less than high school,None,Short-term on-the-job training
4,53-7061,Cleaners of Vehicles and Equipment,420,430,10,0.023809524,20,10,10,20770,19960,17090,22610,Less than high school,None,Short-term on-the-job training
4,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",3480,3500,20,0.005747126,120,10,110,28630,28050,19320,33290,Less than high school,None,Short-term on-the-job training
4,53-7063,Machine Feeders and Offbearers,540,540,0,0,10,0,10,30990,32420,21780,35600,Less than high school,None,Short-term on-the-job training
4,53-7064,"Packers and Packagers, Hand",1460,1440,-20,-0.01369863,40,0,40,26560,25630,17940,30880,Less than high school,None,Short-term on-the-job training
4,53-7081,Refuse and Recyclable Material Collectors,320,330,10,0.03125,10,0,10,29220,27500,20760,33450,Less than high school,None,Short-term on-the-job training
