School_ID,Legacy_Unit_ID,Finance_ID,Short_Name,Long_Name,School_Type,Primary_Category,Is_High_School,Is_Middle_School,Is_Elementary_School,Is_Pre_School,Summary,Administrator_Title,Administrator,Secondary_Contact_Title,Secondary_Contact,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Facebook,Twitter,Youtube,Pinterest,Attendance_Boundaries,Grades_Offered_All,Grades_Offered,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Statistics_Description,Demographic_Description,ADA_Accessible,Dress_Code,PreK_School_Day,Kindergarten_School_Day,School_Hours,Freshman_Start_End_Time,After_School_Hours,Earliest_Drop_Off_Time,Classroom_Languages,Bilingual_Services,Refugee_Services,Title_1_Eligible,PreSchool_Inclusive,Preschool_Instructional,Significantly_Modified,Hard_Of_Hearing,Visual_Impairments,Transportation_Bus,Transportation_El,Transportation_Metra,School_Latitude,School_Longitude,Average_ACT_School,Mean_ACT,College_Enrollment_Rate_School,College_Enrollment_Rate_Mean,Graduation_Rate_School,Graduation_Rate_Mean,Overall_Rating,Rating_Status,Rating_Statement,Classification_Description,School_Year,Third_Contact_Title,Third_Contact_Name,Fourth_Contact_Title,Fourth_Contact_Name,Fifth_Contact_Title,Fifth_Contact_Name,Sixth_Contact_Title,Sixth_Contact_Name,Seventh_Contact_Title,Seventh_Contact_Name,Location
609867,2890,22831,COOPER,Peter Cooper Elementary Dual Language Academy,Neighborhood,ES,,,Y,Y,"Cooper Academy offers a challenging and engaging curriculum which includes hands-on learning in computer/science labs and technology-integrated classroom learning. Students excel in reading/writing, math, and science. Headstart (full& half day)andfull day Kindergarten classes are available, as well as a wide range of enrichment programs such as ballroom and folkloricdance, choir,, Mariachi Ensemble, and Project FIT.Various family supports are offeredin collaboration with community partners.",Principal,Ms.Martha Alba,Assistant Principal,Mr. Hamed Flores,1624 W 19TH ST,Chicago,Illinois,60608,7735347205,7735347245,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609867,http://cooper.cps.edu,,,,,Y,"PK,K,1,2,3,4,5","PK,K-5",497,475,76,279,12,476,3,2,2,0,0,1,0,1,There are 497 students enrolled at COOPER.  95.6% are Low Income Students.  15.3% are Diverse Learners.  56.1% are Limited English Learners.,The largest demographic at COOPER is Hispanic.  This demographic makes up 95.8% of the student population.  The second greatest demographic is Black at 2.4%.,No/unknown accessibility,Y,Full and Half Day,Full Day,7:45  AM - 2:45  PM,,3:00 - 4:30 PM,7:45 AM,,Y,,Y,Y,,,Y,,"9, 21, 60",Pink,,41.856031,-87.667227,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"1624 W 19TH ST
Chicago, Illinois 60608
(41.856031, -87.667227)"
609961,3720,31101,NINOS HEROES,Ninos Heroes Elementary Academic Center,Neighborhood,ES,,Y,Y,Y,"Nios Heroes Community Academy is an attendance area school that is a part of the South Chicago Math/Science Magnet Cluster. We offer a strong Literacy Education Program that integrates the other content area subjects, as well as a comprehensive gifted program. We are a CMSI (Math) school and support instruction with a state-of-the-art Science Lab and Media Center.",Principal,Mr.RaShone Franklin,Other,Elaine Bell,8344 S COMMERCIAL AVE,Chicago,Illinois,60617,7735356694,7735356673,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609961,,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",381,369,33,39,316,61,2,0,0,0,0,1,0,1,There are 381 students enrolled at NINOS HEROES.  96.9% are Low Income Students.  8.7% are Diverse Learners.  10.2% are Limited English Learners.,The largest demographic at NINOS HEROES is Black.  This demographic makes up 82.9% of the student population.  The second greatest demographic is Hispanic at 16%.,No/unknown accessibility,N,Half Day,Full Day,07:45 AM-02:45 PM,,,,,,,Y,,,,,,"5, 26, 71",Red,Metra Electric District (ME),41.743753,-87.551862,,18.4,,57.9,,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"8344 S COMMERCIAL AVE
Chicago, Illinois 60617
(41.743753, -87.551862)"
609966,3750,23531,HAMMOND,Charles G Hammond Elementary School,Neighborhood,ES,,Y,Y,Y,"Hammond offers a rigorous program of instruction to engage students in a collaborative setting resulting in academic achievement. Bilingual Education/ESL and special education services are provided to qualified students. Hammond partners with St. Anthony and Mt. Sinai Hospitals, University of Illinois Extension and Confederation of Spanish American Families (CSAF).",Principal,Ms.Anamaria Orbe,Asst Principal,Jason Siegellak,2819 W 21ST PL,Chicago,Illinois,60623,7735354580,7735354579,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609966,http://www.hammond.cps.edu,https://www.facebook.com/Charles-G-Hammond-School-240004082842944/,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",446,434,85,186,29,407,9,0,0,0,0,0,0,1,There are 446 students enrolled at HAMMOND.  97.3% are Low Income Students.  19.1% are Diverse Learners.  41.7% are Limited English Learners.,The largest demographic at HAMMOND is Hispanic.  This demographic makes up 91.3% of the student population.  The second greatest demographic is Black at 6.5%.,No/unknown accessibility,Y,Half Day,Full Day,09:00 AM-04:00 PM,,,,,Y,,Y,Y,Y,,,,"21, 94",Pink,,41.852719,-87.696243,,18.4,,57.9,,73.5,Level 1+,Provisional Support,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"2819 W 21ST PL
Chicago, Illinois 60623
(41.852719, -87.696243)"
610394,2210,26861,UPLIFT HS,Uplift Community High School,Small,HS,Y,,,,"Uplift provides a student-centered curriculum focused on social justice, through an environment that promotes critical and creative thinking and equips students to become leaders of tomorrow.",Principal,Stephanie Yvette Moore,Assistant Principal,Lucas Livingston,900 W WILSON AVE,Chicago,Illinois,60640,7735342875,7735342876,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610394,http://www.uplifths.org,,https://twitter.com/UpliftTitans,,,N,"9,10,11,12",9-12,290,281,102,29,234,42,7,5,1,0,0,1,0,0,There are 290 students enrolled at UPLIFT HS.  96.9% are Low Income Students.  35.2% are Diverse Learners.  10% are Limited English Learners.,The largest demographic at UPLIFT HS is Black.  This demographic makes up 80.7% of the student population.  The second greatest demographic is Hispanic at 14.5%.,Generally accessible,N,,Full Day,9:00  AM - 3:46  PM,8:30 a.m. - 3:46 p.m.,3:47 p.m. - 6:00  p.m. (M-Th),,"French, Spanish",N,N,Y,,,Y,,,"78, 81, 136, 144, 145, 146, 148, 151",Red,,41.965547,-87.652473,15.6,18.4,65.4,57.9,74.3,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.,School Year 2015-2016,Counselor,Cynthia Couperus,,,,,,,,,"900 W WILSON AVE
Chicago, Illinois 60640
(41.965547, -87.652473)"
609691,1140,46431,NORTH-GRAND HS,North-Grand High School,Neighborhood,HS,Y,,,,"North-Grand High School is quickly becoming a premiere neighborhood high school on the west side of Chicago. In 2013-2014, North-Grand High School officially came off probation and has continued to raise its overall status moving from aLevel 2 school to a Level 2+ school. The administration and staff at North-Grand are committed to student success and striveto build a culture ofcontinuous improvement.",Principal,Ms.Emily Ann Feltes,Principal,Emily A. Feltes,4338 W WABANSIA AVE,Chicago,Illinois,60639,7735348520,7735348535,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609691,http://www.northgrandhs.org,https://www.facebook.com/pages/North-Grand-High-School/615600888570010,,,,Y,"9,10,11,12",9-12,942,892,150,183,132,790,10,2,4,0,0,4,0,0,There are 942 students enrolled at NORTH-GRAND HS.  94.7% are Low Income Students.  15.9% are Diverse Learners.  19.4% are Limited English Learners.,The largest demographic at NORTH-GRAND HS is Hispanic.  This demographic makes up 83.9% of the student population.  The second greatest demographic is Black at 14%.,Fully Accessible,N,,Full Day,7:45 AM-3:00 PM,7:45 AM - 3:00 PM,,,"French, Spanish",Y,N,Y,,,Y,,,"65, 72",,,41.911674,-87.735238,15.9,18.4,42.6,57.9,74.3,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Assistant Principal,Kevin R. Bacon,Facilities Manager,Glenn Gustafson,,,,,,,"4338 W WABANSIA AVE
Chicago, Illinois 60639
(41.911674, -87.735238)"
610185,6030,25471,STEVENSON,Adlai E Stevenson Elementary School,Neighborhood,ES,,Y,Y,Y,"http://stevenson.cps.edu/Stevenson School enjoys a diverse student population and has a dedicated and knowledgeable staff. Our school has a nurturing, inclusive, and motivational learning environment for all students.The school partners with Chicago State University, Notebaert Museum, St. Xavier University, Beverly Breast Cancer Walk, and Communities in Schools.",Principal,Paul L O'Toole,Other,Mr. Paul O'Toole,8010 S KOSTNER AVE,Chicago,Illinois,60652,7735352280,7735352339,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610185,http://stevenson.cps.edu/,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1265,1108,190,472,66,1143,43,3,2,0,0,6,1,1,There are 1265 students enrolled at STEVENSON.  87.6% are Low Income Students.  15% are Diverse Learners.  37.3% are Limited English Learners.,The largest demographic at STEVENSON is Hispanic.  This demographic makes up 90.4% of the student population.  The second greatest demographic is Black at 5.2%.,Generally accessible,Y,Half Day,Full Day,08:30 AM-03:30 PM,,,8:20,Spanish,Y,,Y,Y,,Y,,,"53A, 79",,,41.747107,-87.731666,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"8010 S KOSTNER AVE
Chicago, Illinois 60652
(41.747107, -87.731666)"
400101,8094,66398,UNO - CISNEROS,UNO Charter School - Sandra Cisneros,Charter,ES,,Y,Y,,UNO - Gage Park implements a curriculum that sets high expectations and provides individualized monitoring. The curriculum includes balanced reading instruction in all grades to ensure that all students master the fundamental skills for success in later grades. Students develop math skills through Saxon Mathematics.,Director,Mr. Adam Sparks,,,2744 W PERSHING RD,Chicago,Illinois,60632,7733768830,7733768825,http://cps.edu/Schools/Pages/school.aspx?SchoolID=400101,http://www.unocharterschools.org,https://www.facebook.com/UNOCharterSchoolNetwork,https://twitter.com/ucsnschools,,,N,"K,1,2,3,4,5,6,7,8",K-8,543,508,44,247,2,536,2,1,2,0,0,0,0,0,There are 543 students enrolled at UNO - CISNEROS.  93.6% are Low Income Students.  8.1% are Diverse Learners.  45.5% are Limited English Learners.,The largest demographic at UNO - CISNEROS is Hispanic.  This demographic makes up 98.7% of the student population.  The second greatest demographic is White at 0.4%.,No/unknown accessibility,N,,,,,,,,,,Y,,,,,,,,,41.822884,-87.693996,,18.4,,57.9,,73.5,Level 1+,Not Applicable,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable.",School Year 2015-2016,,,,,,,,,,,"2744 W PERSHING RD
Chicago, Illinois 60632
(41.822884, -87.693996)"
610177,5940,29281,SKINNER,Mark Skinner Elementary School,Classical,ES,,Y,Y,Y,"Skinner West is highly recognized for its rigorous and accelerated curriculum, outstanding student achievement, diversity, extracurricular activities, strong parental involvement, and partnerships. There are three ways to enroll in Skinner West: through the selective enrollment testing process (Kdg-8th), live in attendance boundaries, or through the CPS lottery (Kdg-5th).",Principal,Deborah M Clark,Assistant Principal,Mrs. Tracey Canty-Robinson,1260 W ADAMS ST,Chicago,Illinois,60607,7735347790,7735347879,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610177,http://www.skinnerwest.cps.edu,https://www.facebook.com/Skinner-West-Classical-Fine-Arts-and-Technology-School-159576090804029/,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1058,219,62,66,359,109,274,240,4,0,0,36,4,32,There are 1058 students enrolled at SKINNER.  20.7% are Low Income Students.  5.9% are Diverse Learners.  6.2% are Limited English Learners.,The largest demographic at SKINNER is Black.  This demographic makes up 33.9% of the student population.  The second greatest demographic is White at 25.9%.,Fully Accessible,N,Full Day,Full Day,8:30 AM-3:45 PM,,3:45 P.M.-6:30 P.M.,8:00 A.M.,,,,N,,Y,Y,,,"20, 126",Blue,,41.879103,-87.659419,,18.4,,57.9,,73.5,Level 1+,Good Standing,"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.",Provides a challenging liberal arts curriculum for students with high academic potential.,School Year 2015-2016,,,,,,,,,,,"1260 W ADAMS ST
Chicago, Illinois 60607
(41.879103, -87.659419)"
610117,5310,24851,PASTEUR,Louis Pasteur Elementary School,Neighborhood,ES,,Y,Y,Y,"Pasteur School is a community school recognized for promoting excellence in learning for all students through the utilization of differentiated instruction and the integration of literature and writing across the curriculum. Partnerships include Ravinia, Museums, and Universities all of which enhance the educational experience of our students. Go Eagles!",Principal,Gerardo B Trujillo,Assistant Principal,Francisco Leal,5825 S KOSTNER AVE,Chicago,Illinois,60629,7735352270,7735352235,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610117,http://www.pasteurschool.org,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",749,692,59,316,4,715,20,4,3,0,0,3,0,0,There are 749 students enrolled at PASTEUR.  92.4% are Low Income Students.  7.9% are Diverse Learners.  42.2% are Limited English Learners.,The largest demographic at PASTEUR is Hispanic.  This demographic makes up 95.5% of the student population.  The second greatest demographic is White at 2.7%.,Generally accessible,Y,Half Day,Full Day,"8:15 AM-3:15 PM Main, 7:45 AM-2:45 PM Branch",,,,Spanish,Y,,Y,,,,,,59,Orange,,41.786895,-87.732666,,18.4,,57.9,,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Assistant Principal,Elvia Rincon,,,,,,,,,"5825 S KOSTNER AVE
Chicago, Illinois 60629
(41.786895, -87.732666)"
609730,1540,47061,SENN HS,Nicholas Senn High School,Neighborhood,HS,Y,,,,"Senn is aWall-to-Wall IB World School that offers the IBMiddle Years and Diploma Programmes, a selective IB Diploma Prep Program, and a Magnet Fine and Performing Arts Program. Students living within the attendance boundary are eligible for the neighborhood IB strands in Environmental Science and Digital Journalism.",Principal,Mary Patricia Beck,Assistant Principal,Carter Carey,5900 N GLENWOOD AVE,Chicago,Illinois,60660,7735342365,7735342369,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609730,http://www.sennhs.org,http://www.facebook.com/SennFineArtsMagnetHighSchool,https://twitter.com/SennHS,,,Y,"9,10,11,12",9-12,1398,1131,185,230,369,601,154,230,4,0,1,31,7,1,There are 1398 students enrolled at SENN HS.  80.9% are Low Income Students.  13.2% are Diverse Learners.  16.5% are Limited English Learners.,The largest demographic at SENN HS is Hispanic.  This demographic makes up 43% of the student population.  The second greatest demographic is Black at 26.4%.,Generally accessible,Y,,Full Day,8:00 AM-3:15 PM,8:00 AM - 3:15 PM,3:15 - 5:30 PM,7:15 AM,"French, Spanish, Spanish for Heritage Speakers",Y,N,Y,,,,,,"22, 36, 84",Red,,41.989029,-87.667136,18.3,18.4,59.4,57.9,81.3,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Assistant Principal,Jennie Little,Assistant Principal,Anthony Escamilla,IB-MYP Coordinator,David Gregg,IB-DP Coordinator,Claire Saura,Counseling Department Chairperson,Wendy Boatman,"5900 N GLENWOOD AVE
Chicago, Illinois 60660
(41.989029, -87.667136)"
610086,4980,24601,MOUNT VERNON,Mount Vernon Elementary School,Neighborhood,ES,,Y,Y,Y,"Students have access to art, library, and physical education classes. The school also offers special education services to qualified students. Mt. Vernon students have access to the Internet through a computer lab and classroom computers. Students can earn awards for perfect attendance, citizenship, and most gains in test scores.",Principal,Raquel Davis,Assistant Principal,Anjanette Lipsett,10540 S MORGAN ST,Chicago,Illinois,60643,7735352825,7735352827,http://cps.edu/Schools/Pages/school.aspx?SchoolID=610086,http://mtvernon.cps.edu/,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",264,250,60,1,262,2,0,0,0,0,0,0,0,0,There are 264 students enrolled at MOUNT VERNON.  94.7% are Low Income Students.  22.7% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at MOUNT VERNON is Black.  This demographic makes up 99.2% of the student population.  The second greatest demographic is Hispanic at 0.8%.,No/unknown accessibility,Y,Full Day,Full Day,07:45 AM-02:45 PM,,3:00PM - 4:30PM,7:45AM,,,,Y,,,,,,"8A, 108",,,41.701952,-87.647652,,18.4,,57.9,,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,Counselor/Case Manager,Andrew Tourville,,,,,,,,,"10540 S MORGAN ST
Chicago, Illinois 60643
(41.701952, -87.647652)"
609809,2370,22311,BRENTANO,Lorenz Brentano Math & Science Academy ES,Neighborhood,ES,,Y,Y,Y,"Brentano Math & Science Academy is a high-performing neighborhood school where students love learning and where teachers love teaching.We offer a research-based curriculum at all grade levels with an emphasis on project-based learning and a commitment to educating the whole child.<br /><br />The Brentano approach includes performing arts, technology classes, physical education and daily recess for all students, as well as after-school options including sports, drama, dance, visual arts, coding, and robotics.",Principal,Mr.Seth Lavin,Assistant Principal,Erendira Alcntara,2723 N FAIRFIELD AVE,Chicago,Illinois,60647,7735344100,7735344183,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609809,http://brentanomathandscienceacademy.org/,http://www.facebook.com/brentanologansquare,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",466,346,67,110,17,371,60,2,0,0,0,8,5,3,There are 466 students enrolled at BRENTANO.  74.2% are Low Income Students.  14.4% are Diverse Learners.  23.6% are Limited English Learners.,The largest demographic at BRENTANO is Hispanic.  This demographic makes up 79.6% of the student population.  The second greatest demographic is White at 12.9%.,No/unknown accessibility,Y,Half Day,Full Day,08:45 AM - 03:45 PM,,Before: 7:00 - 8:45 am / After: 3:45 - 6:00 pm,,,Y,,Y,Y,,,,,52,Blue,,41.930966,-87.696294,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"2723 N FAIRFIELD AVE
Chicago, Illinois 60647
(41.930966, -87.696294)"
609898,3140,23041,EBERHART,John F Eberhart Elementary School,Neighborhood,ES,,Y,Y,Y,http:Eberhart is a Fine and Performing Arts Magnet Cluster School that integrates fine arts throughout its curriculum. High school algebra is offered to 8th grade students. Eberhart has earned art and library matching grants from the Peggy Notebaert Museum.,Principal,Nneka Hawanya Gunn,Assistant Principal,Robert Gomez,3400 W 65TH PL,Chicago,Illinois,60629,7735359190,7735359494,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609898,http://eberhart.cps.edu,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",1417,1361,137,476,48,1329,35,0,1,0,0,2,0,2,There are 1417 students enrolled at EBERHART.  96% are Low Income Students.  9.7% are Diverse Learners.  33.6% are Limited English Learners.,The largest demographic at EBERHART is Hispanic.  This demographic makes up 93.8% of the student population.  The second greatest demographic is Black at 3.4%.,Generally accessible,Y,,Full Day,08:30 AM-03:30 PM,,,,,Y,,Y,,,,,,"52A, 63",,,41.77442,-87.707953,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"3400 W 65TH PL
Chicago, Illinois 60629
(41.77442, -87.707953)"
609813,2410,22361,BROWNELL,Charles S Brownell Elementary School,Neighborhood,ES,,,Y,Y,"Brownell continues to emphasize as its focus, the recognition of each student as an individual. The curriculum at Brownell provides Balanced Literacy, an authentic literature-based reading program and a math curriculum that offers data-driven, differentiated instruction. Our technology program includes a fully functioning computer lab and wireless access in all classrooms.",Principal,Richard Dennis Morgan,Other,Pamela Binion,6741 S MICHIGAN AVE,Chicago,Illinois,60637,7735353030,7735353413,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609813,http://miltonbrunson.webs.com,,,,,Y,"PK,K,1,2,3,4,5,6","PK,K-6",198,197,23,2,193,3,0,0,0,0,0,1,0,1,There are 198 students enrolled at BROWNELL.  99.5% are Low Income Students.  11.6% are Diverse Learners.  1% are Limited English Learners.,The largest demographic at BROWNELL is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.5%.,No/unknown accessibility,Y,Half Day,Full Day,08:45 AM-03:45 PM,,,,,,,Y,,,,,,"5, 29, 30, 67",Red,,41.77162,-87.621746,,18.4,,57.9,,73.5,Level 2+,Good Standing,"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"6741 S MICHIGAN AVE
Chicago, Illinois 60637
(41.77162, -87.621746)"
609987,3930,31121,HENDRICKS,Thomas A Hendricks Elementary Community Academy,Neighborhood,ES,,Y,Y,Y,"Hendricks Community Academy provides a strong educational program for students that supports their social andemotionalgrowth. We strive to provide a caring environment thatfosters a positive attitude towardslearning.Our Making A Difference Everywhere program reinforces leadership skillswith students through basketball in grades 5-8. The Sit Stay Read program encourages students to develop an understanding and connection with animals while improving reading skills.Our technology program, Think through Math, reinforces and assists students in grades 3-8 with math. The music, band and art classessupport students in addressingtheir creative talents. We are partnered with Hubbard Street Dance Company which implements dance workshop in grades 2-5. There is an autism cluster program and a blended Head Start. The additional resources at Hendricks helps to produce a well rounded education for all students.",Principal,Sandee Lolita Mcdonald,,,4316 S PRINCETON AVE,Chicago,Illinois,60609,7735351696,7735351700,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609987,http://www.hendricks.cps.edu,,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",228,223,75,3,207,14,4,0,0,0,0,1,1,1,There are 228 students enrolled at HENDRICKS.  97.8% are Low Income Students.  32.9% are Diverse Learners.  1.3% are Limited English Learners.,The largest demographic at HENDRICKS is Black.  This demographic makes up 90.8% of the student population.  The second greatest demographic is Hispanic at 6.1%.,Fully Accessible,Y,Half Day,Full Day,8:15  AM - 3:15  PM,,3:15 PM - 5:15 PM,8:00 a.m.,,,,Y,Y,,Y,,,"24, 43",Red,,41.815788,-87.633664,,18.4,,57.9,,73.5,Level 1,Good Standing,"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"4316 S PRINCETON AVE
Chicago, Illinois 60609
(41.815788, -87.633664)"
609819,2460,22411,BURKE,Edmond Burke Elementary School,Neighborhood,ES,,Y,Y,Y,"Burke Elementary School is proud to be a part of the CPS Additional Learning Opportunities (ALO) initiative. ALO is focused on accelerating student achievement by increasing the amount of time students spend on learning activities. Beginning November 1st, ALO will add 90 minutes of learning time to the end of the traditional school day for all students Grades 1-8.",Principal,Ms.Jessica A Biggs,Assistant Principal,Mrs. Tenesha D. Hatter,5356 S KING DR,Chicago,Illinois,60615,7735351325,7735351913,http://cps.edu/Schools/Pages/school.aspx?SchoolID=609819,,http://www.facebook.com/EdmundBurkeElementarySchool,,,,Y,"PK,K,1,2,3,4,5,6,7,8","PK,K-8",426,422,59,2,412,10,2,0,0,0,0,2,0,0,There are 426 students enrolled at BURKE.  99.1% are Low Income Students.  13.8% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at BURKE is Black.  This demographic makes up 96.7% of the student population.  The second greatest demographic is Hispanic at 2.3%.,Generally accessible,Y,Full and Half Day,Full Day,07:45 AM-02:45 PM,,2:45 PM -3:45PM,7:20 AM,,,,Y,,,,,,"3, 55",Green,,41.79676,-87.616141,,18.4,,57.9,,73.5,Level 2,Intensive Support,"This school received a Level 2 rating, which is a low rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit: <a href = 'http://cps.edu/sqrp' target = '_blank'>http://cps.edu/sqrp</a>.","Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area.",School Year 2015-2016,,,,,,,,,,,"5356 S KING DR
Chicago, Illinois 60615
(41.79676, -87.616141)"
